reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A24F83KRAZKWR5,B007WTAJTO,Craig,"[0, 0]","Of late, Sandisk appears to have lost their way a little with their flash storage products. It's almost a universal truth that all of their USB flash drives are hopelessly slow; while they're usually reliable, transfer rates of 4MB/sec or less are worthless when filling a 32GB drive. Fortunately, their ""Ultra"" line of SD cards still appears to buck this trend.Formatted as NTFS and used in anelago Mobile Nano II reader, I see write speeds on a 64-bit Linux machine at a consistent 15-16MB/sec when copying large (1GB or larger) files to this card, which more than lives up to its class 10 billing. Reads appear to run at about 19-20MB/sec.I can't comment on reliability as I've only had the card a few days, but everything I've copied so far for testing has made it onto the card (and off again) with no corruption whatsoever; the MD5 checksum of every file I've transferred matches the source. That's more than can be said for the Supertalent Pico USB drive that this SD card and reader are intended to replace, which has never been quite right (it's always occasionally randomly corrupted files of larger than 100MB or so, and the probability of 1GB or greater files surviving was near zero).32GB appears to be the sweet spot at the moment; smaller cards don't cost that much less, and larger cards are beyond the SDHC spec and into SDXC territory, which isn't yet universal in terms of device compatibility (not to mention they cost far more than double for 64GB).For what I paid for this around Thanksgiving (not part of any explicit sale, but definitely a lower price than appears usual as far as camelcamelcamel is concerned) I'm extremely satisfied.Edit: I should also mention that the included mechanical full-size SD adaptor is one of the worst I've ever encountered. There's a lot of friction when the microSD card is inserted, and it's a right bugger to get it out of the adaptor again. Thankfully I have a few other such adaptors lying around should I ever need one; this one's going in the bin.",5,"Cheap, fast SD card",1354579200,12-04-2012,970,0,0
ATL8I7E920QXX,B007WTAJTO,craig,"[0, 0]",Works great in Canon 7d ( (microSD) to (SD adapter) to (SD to Compact flash adapter) for fast shooting and video.  Also works great with GO Pro models.  This card keeps up with the data rates required by the digital media devices todayRecommend this for Canon 7D* (*adapters needed) and GoPro.,5,Great disk speed.,1403136000,19-06-2014,172,0,0
A20AGXML4UD50V,B007WTAJTO,"crazygirl ""kelli""","[0, 0]",It's A good reliable product that I can always rely upon. I highly recommend it to anyone looking for a micro sd.,5,quality,1393200000,24-02-2014,287,0,0
A1JBUY4CT9POA9,B007WTAJTO,crazyqban67,"[0, 0]",Works as it should. i use it with my GoPro HERO 3+ and I have not had any issues. Holds tons of footage. I have 4 of these and it is overkill but they were so cheap that why not. Better to have it and not need it than need it and not have it.,5,Great,1397779200,18-04-2014,234,0,0
A1XJ97KVHBJ5K8,B007WTAJTO,"C. Reinders II ""CoffeeNut""","[0, 0]","Bought a Windows Surface with 8 Pro. It has a 128GB SSD which is pretty good, but adding the card gives me 64GB of storage and backup that is nearly as fast as the SSD.",5,This Card Is FAST!,1380240000,27-09-2013,437,0,0
ASY83RGEH3S9F,B007WTAJTO,Crews,"[0, 0]","This thing is quick, no waiting for things to load. The free app has a good UI and is actually helpful unlike a lot of free apps.",5,QUICK and free App is useful!,1357689600,01-09-2013,463,0,0
A1II9F7V7C5EE0,B007WTAJTO,C. Richmond,"[0, 0]","I bought two of these for my samsung Galaxy note 10.1.  Just to be on the safe side...I put them in my note FIRST and formatted them, then took them out and put media on them.  I use the media card reader with these and it works just fine on my computer and tablet.",5,Got 2 of these.,1358899200,23-01-2013,684,0,0
A11QMF43X7NEPU,B007WTAJTO,criciuma,"[0, 0]","Works. There's nothing else to say so yes it works, and yes it works. It also works, so it is pretty good.",5,Awesome,1394150400,03-07-2014,158,0,0
A13NUZCCRR8I2M,B007WTAJTO,Cris,"[0, 0]","I use this in my Android Phone, pretty much for MP3's to play in my truck. It certainly doesn't perform like a Class 10 card when writing the files to it but not for me, wasn't that important.",5,Good Enough for Android Phone,1356220800,23-12-2012,715,0,0
A3EXA786VD9OD0,B007WTAJTO,Cris,"[0, 0]","Works according to the camera requirements. Reads fast, writs fast, it's a good card! I though about buying the 32 gb card, but I found that you can actually move the pics from the camera to your iphone/ipad, so you actually don't need more capacity.",5,OK!,1390521600,24-01-2014,318,0,0
A134V4KVDB3M1V,B007WTAJTO,Cristiano Canzone,"[0, 0]","This SDHC is fast. Great for cameras, the pictures take nothing to record and the next shot is quick and easy. I use it with Raspberry Pi, that needs fast media. Works perfectly.",5,Fast and furious,1380672000,10-02-2013,666,0,0
AC127QA0XJ8MX,B007WTAJTO,Cristina Bustamante,"[0, 0]","This was a gift for my boyfriend and he loves it, he said it works perfectly. So i am happy with the result",5,Good gift,1386115200,12-04-2013,605,0,0
A1WVNAGFXKCDY3,B007WTAJTO,C. Rocha,"[1, 1]",I used this card to replace the hard disk in my old laptop so I can use it to stream netflix. I installed linux Ubuntu on it. The card works great. It's very fast and is very reliable. I recommend it.,5,Very good and fast !,1370217600,06-03-2013,642,1,1
A1HMXAN85J38JU,B007WTAJTO,Crossfire,"[0, 0]",I use this to store music/video/pictures in my phone. Works well for that purpose. No hiccups or speed issues. Bueno.,5,Works,1366848000,25-04-2013,592,0,0
A29NY9UN56LCGU,B007WTAJTO,Crowe,"[0, 0]","Transfers fast, look slick (as if anyone cares about that), it uh.. transfers fast.  And it works?  Actual capacity is like 31.9 gb.  Sorry if you desperately needed that last .1gb.",5,Woa look.  It works.  And.  It works.,1390953600,29-01-2014,313,0,0
ADNV5BVRAXGJL,B007WTAJTO,"cruise ""cruise""","[0, 0]","I love the ultras cause it writes fast to the card with my samsung S3 with not much time in between pics.  I also got one for my Fuji waterproof camera and it takes a few seconds before I can take another photo but that is the limitation of the processor of the camera, not the card. Overall, I love it.  My computer can read them fast and videos are played back at real speed",5,Sandisk is a great product,1359763200,02-02-2013,674,0,0
ABSEYAX48XK2I,B007WTAJTO,Cruiznbye,"[0, 0]",I mounted it in my tablet (Lenovo Thinkpad 2) and it has been doing just fine and working well without any problems.,5,Works in my tablet great,1402876800,16-06-2014,175,0,0
A2O96COBMVY9C4,B007WTAJTO,Crysis Complex,"[5, 5]","What more can I say? The 64GB micro SD works for the Samsung Galaxy Note II! I simply popped in the card and there it was with no formatting. ""59GB of space"" couldn't be more happier.",5,Works wonders for the Galaxy Note 2!,1349395200,10-05-2012,942,5,5
A2ZXEKQ2OBZLEE,B007WTAJTO,C. Sanchez,"[1, 1]",I used it with my Samsung S4 and it works great. I bring a lot of music and movies with me when I travel and it is great that I don't have to bring an entire hard drive or extra memory cards that can be misplaced. Totally worth the money.,5,Tons of space for phone,1376352000,13-08-2013,482,1,1
A38K3YPGRNGXGW,B007WTAJTO,C. S. Brock,"[0, 0]",Does it's expected job. I use it in a dash cam video in my car and the quality is perfect.,5,works,1369094400,21-05-2013,566,0,0
AX05DBU8IRUWY,B007WTAJTO,C. Schmidt,"[0, 0]","Could not be happier.  It's fast, works great, and I didn't have to risk an appendage trying to get it out of retail packaging.  I've been a fan of SanDisk for years, and this is why - solid product.",5,Big and awesome,1368662400,16-05-2013,571,0,0
A2VLBMMNA8Z49G,B007WTAJTO,C. Selvey,"[0, 0]",Great deal for a great product. Recommended for anyone needing to expand the memory of their portable devices. Comes with SD adapter for use in card readers.,5,Great deal,1386201600,12-05-2013,575,0,0
AMGM73M3JHWEA,B007WTAJTO,C. Simmons,"[0, 0]",This works with my Galaxy S4 and is fast enough to record 1080P video. I would purchase again I have always had good luck with SanDisk cards.,4,Works with Galaxy S4,1371513600,18-06-2013,538,0,0
A3O1KMI2OHLLX3,B007WTAJTO,C. Sneddon,"[0, 0]","Worked great in my galaxy s4 and died about 2 months later, what a waste of a lot of money!",1,died after a month,1377475200,26-08-2013,469,0,0
ABRS5YIVU7WL0,B007WTAJTO,C. Sylvester,"[0, 0]",Good to have an extra one for the camera or tablet. Holds a lot of data.,5,Extra Storage,1405036800,07-11-2014,31,0,0
A11K6LGU7VXPS3,B007WTAJTO,C. Szabo,"[0, 0]",I use it to extend Nook's memory. Not much to say. It works well enough so I can forget it exists.,5,It works with Nook,1402444800,06-11-2014,32,0,0
A1M0MPH4ELGY59,B007WTAJTO,C. Travers,"[0, 0]",Got this to expand the memory of my son's Go Pro camera.  It does the job for much less than the box stores had it for.,4,Worked fine,1377302400,24-08-2013,471,0,0
A3KQSYPOE7IYDV,B007WTAJTO,C. Troke,"[0, 0]",Excellent price for the amount of storage and speed. I just washed this in the washing machine and was preparing to buy another. After checking it for errors it came up with none. Needless to say I don't have to buy another but did feel compelled to write a review. Cheers!,5,What's not to love?,1391472000,02-04-2014,250,0,0
A1F0CTG7SKROND,B007WTAJTO,cubby1,"[0, 0]",Price was great on Amazon and now even better.  Have the chip in my phone and it appears to work great.....fast and so far no errors have been encountered.,5,Sandisk quality/Amazon price,1390694400,26-01-2014,316,0,0
A3AWB202EB076E,B007WTAJTO,Cuffy,"[0, 0]","SanDisk makes great products and this one's just another of them.  I'm using it in a vehicle dash camera to record HD .mov format video and on my shakedown run the camera and the disc worked perfectly together!  32gb of space gives me plenty of room to record, and the Class 10 rating means the card is plenty fast enough to keep up and produce crisp and clear video.  Color was also good.",5,Does the job,1397692800,17-04-2014,235,0,0
A2LI8L6O4M0G1K,B007WTAJTO,CuriousEggroll,"[0, 0]",I'm not going to give you a detailed speed and what not but this SD card is fast compared to the other ones. You wouldn't really notice the difference in speed unless you're copying a huge file. I use this on my Note 2 and I take a butt load of pictures with my phone.,5,Great SD card,1379289600,16-09-2013,448,0,0
AA51TGGNBU7GS,B007WTAJTO,"Curiousness ""Curiousness""","[0, 0]",I used it and it worked fine. i try to buy many of sandisk products more often but its a bit pricey,5,best,1397692800,17-04-2014,235,0,0
A3B0UITO0IYDHZ,B007WTAJTO,Curt,"[0, 0]",Excellent cards. I have this one in my ASUS Transformer  and a 16 GB one in my camera. Both work flaulessly.,4,ScanDisk Ultra 32 GB MicroSDHC,1367712000,05-05-2013,582,0,0
A1ZE03VJ08LPNL,B007WTAJTO,Curtis,"[0, 0]","I bought a similar one to this a little while back for a digital camera, I think I should've gotten this one instead. I believe it's faster (I think mine was Class 4 for the same price). For the money I feel I have all the memory I'll ever need for my smart phone, same for my HD video camera.",5,Great add on to my phone,1376179200,08-11-2013,395,0,0
A2NM1NE71KUQ9N,B007WTAJTO,Curtis,"[0, 0]",I just love this because i just got a new smart phone and now i am ready to do some down loading.,5,Nice,1364342400,27-03-2013,621,0,0
A1UHDCI54254M1,B007WTAJTO,Curtis L. Winston,"[0, 0]","delivery was on time, Works perfect with my Galaxy Note 2. great customer service. Thanks for the product.Able to store all my music and movies on my phone now.",5,64 GB drive,1368576000,15-05-2013,572,0,0
A10SOO0G3PIJ9L,B007WTAJTO,Curtis Massey,"[0, 0]","Alot of storage for a great price. Only one probkem: since I installed this card into my Samsung Galaxy Note 3, about once a month or so, when I turn the phone on in the morning it gets stuck in some sort of &#34;boot loop&#34; and hangs on the AT&T logo screen. My phone is stock, and I have altered the software in no way. Granted, I cannot be sure that the card is the cause of this problem, but if I remove it and then boot the phone, it works properly. I love SanDisk products, and I will definitely continue to buy them. Just a word of warning.",4,"Great SD card, but........",1389225600,01-09-2014,98,0,0
A2R8WUL3YZ86JH,B007WTAJTO,"Curtis M. Nicewaner ""okfine""","[0, 0]",No problems at all using this in my Samsung Galaxy S III. Fit right in and started working. I would suggest this to anyone,5,I forget,1389225600,01-09-2014,98,0,0
AB8NG5F9LTGMI,B007WTAJTO,Curtis Sibbit,"[0, 0]",I got it and tested it block by block.  No issues.  I tested the speed in various applications and on my laptop in a good USB3.0 reader got no less than 4meg/sec and often a little over 10meg/sec.  Speed will (of course) vary depending on all the hardware and what you are transferring.,5,Works very fast and perfectly.,1365984000,15-04-2013,602,0,0
AOA1AJJZSDS01,B007WTAJTO,"C. Wagner ""just one more gadget""","[0, 0]","If, like me, you are still happily in the Stone Age with Windows XP, your computer will not be able to use this card unless you install Windows Update KB955704.  This update is available from Microsoft.com.Thanks to dOGG94, who pointed this out in Customer Questions and Answers on August 6, 2013.  I installed this update and am now able to load GoPro's pictures onto my computer. dOGG94's answer to the customer question provides the link to the update.  Amazon did not allow me to post the link here.  I don't know why.  Just go to the Microsoft.com updates site and look for KB955704.  Or go to the indicated question for the link.The product description should have provided this information.",5,Windows XP Requires an Update,1390694400,26-01-2014,316,0,0
